"country","year","fertility"
"West Bank and Gaza",2008,4.38
"Vietnam",2008,1.86
"Yemen",2008,4.83
"Zambia",2008,5.88
"Zimbabwe",2008,3.85
"Albania",2009,1.74
"Algeria",2009,2.78
"Angola",2009,6.33
"Antigua and Barbuda",2009,2.15
"Argentina",2009,2.23
"Armenia",2009,1.6
"Aruba",2009,1.71
"Australia",2009,1.9
"Austria",2009,1.39
"Azerbaijan",2009,1.98
"Bahamas",2009,1.9
"Bahrain",2009,2.18
"Bangladesh",2009,2.32
"Barbados",2009,1.84
"Belarus",2009,1.44
"Belgium",2009,1.83
"Belize",2009,2.85
"Benin",2009,5.18
"Bhutan",2009,2.44
"Bolivia",2009,3.41
"Bosnia and Herzegovina",2009,1.23
"Botswana",2009,2.81
"Brazil",2009,1.86
"Brunei",2009,2.07
"Bulgaria",2009,1.46
"Burkina Faso",2009,5.95
"Burundi",2009,6.39
"Cambodia",2009,3.01
"Cameroon",2009,5.09
"Canada",2009,1.67
"Cape Verde",2009,2.49
"Central African Republic",2009,4.72
"Chad",2009,6.7
"Chile",2009,1.87
"China",2009,1.54
"Colombia",2009,2.41
"Comoros",2009,4.99
"Congo, Dem. Rep.",2009,6.35
"Congo, Rep.",2009,5.09
"Costa Rica",2009,1.87
"Cote d'Ivoire",2009,4.91
"Croatia",2009,1.45
"Cuba",2009,1.48
"Cyprus",2009,1.49
"Czech Republic",2009,1.47
"Denmark",2009,1.84
"Djibouti",2009,3.68
"Dominican Republic",2009,2.62
"Ecuador",2009,2.69
"Egypt",2009,2.92
"El Salvador",2009,2.29
"Equatorial Guinea",2009,5.23
"Eritrea",2009,5.06
"Estonia",2009,1.63
"Ethiopia",2009,5.04
"Fiji",2009,2.7
"Finland",2009,1.86
"France",2009,1.98
"French Polynesia",2009,2.13
"Gabon",2009,4.25
"Gambia",2009,5.8
"Georgia",2009,1.81
"Germany",2009,1.38
"Ghana",2009,4.12
"Greece",2009,1.48
"Greenland",2009,2.36
"Grenada",2009,2.26
"Guatemala",2009,4.04
"Guinea",2009,5.26
"Guinea-Bissau",2009,5.18
"Guyana",2009,2.72
"Haiti",2009,3.42
"Honduras",2009,3.21
"Hong Kong, China",2009,1.06
"Hungary",2009,1.35
"Iceland",2009,2.12
"India",2009,2.6
"Indonesia",2009,2.46
"Iran",2009,1.89
"Iraq",2009,4.28
"Ireland",2009,2
"Israel",2009,2.92
"Italy",2009,1.42
"Jamaica",2009,2.36
"Japan",2009,1.36
"Jordan",2009,3.53
"Kazakhstan",2009,2.54
"Kenya",2009,4.69
"Kiribati",2009,3.09
"South Korea",2009,1.25
"Kuwait",2009,2.68
"Kyrgyz Republic",2009,2.9
"Lao",2009,3.37
"Latvia",2009,1.53
"Lebanon",2009,1.54
"Lesotho",2009,3.27
"Liberia",2009,5.11
"Libya",2009,2.58
"Lithuania",2009,1.45
"Luxembourg",2009,1.63
"Macao, China",2009,0.97
"Macedonia, FYR",2009,1.46
"Madagascar",2009,4.72
"Malawi",2009,5.71
"Malaysia",2009,2.02
"Maldives",2009,2.36
"Mali",2009,6.83
"Malta",2009,1.38
"Mauritania",2009,4.89
"Mauritius",2009,1.54
"Mexico",2009,2.31
"Micronesia, Fed. Sts.",2009,3.52
"Moldova",2009,1.48
"Mongolia",2009,2.41
"Montenegro",2009,1.71
"Morocco",2009,2.51
"Mozambique",2009,5.48
"Namibia",2009,3.3
"Nepal",2009,2.76
"Netherlands",2009,1.79
"New Caledonia",2009,2.21
"New Zealand",2009,2.13
"Nicaragua",2009,2.68
"Niger",2009,7.59
"Nigeria",2009,6.02
"Norway",2009,1.98
"Oman",2009,2.89
"Pakistan",2009,3.51
"Panama",2009,2.58
"Papua New Guinea",2009,4.01
"Paraguay",2009,3.01
"Peru",2009,2.55
"Philippines",2009,3.2
"Poland",2009,1.35
"Portugal",2009,1.34
"Puerto Rico",2009,1.68
"Qatar",2009,2.13
"Romania",2009,1.36
"Russia",2009,1.54
"Rwanda",2009,4.95
"St. Lucia",2009,2
"St. Vincent and the Grenadines",2009,2.09
"Samoa",2009,4.39
"Saudi Arabia",2009,2.9
"Senegal",2009,5.08
"Serbia",2009,1.39
"Seychelles",2009,2.27
"Sierra Leone",2009,5.03
"Singapore",2009,1.26
"Slovak Republic",2009,1.33
"Slovenia",2009,1.46
"Solomon Islands",2009,4.3
"South Africa",2009,2.5
"Spain",2009,1.44
"Sri Lanka",2009,2.34
"Sudan",2009,4.71
"Suriname",2009,2.37
"Swaziland",2009,3.63
"Sweden",2009,1.94
"Switzerland",2009,1.49
"Syria",2009,3.12
"Tajikistan",2009,3.74
"Tanzania",2009,5.49
"Thailand",2009,1.46
"Timor-Leste",2009,6.36
"Togo",2009,4.84
"Tonga",2009,3.96
"Trinidad and Tobago",2009,1.8
"Tunisia",2009,2.05
"Turkey",2009,2.12
"Turkmenistan",2009,2.45
"Uganda",2009,6.25
"Ukraine",2009,1.41
"United Arab Emirates",2009,1.9
"United Kingdom",2009,1.89
"United States",2009,2
"Uruguay",2009,2.09
"Uzbekistan",2009,2.44
"Vanuatu",2009,3.55
"Venezuela",2009,2.5
"West Bank and Gaza",2009,4.3
"Vietnam",2009,1.84
"Yemen",2009,4.66
"Zambia",2009,5.85
"Zimbabwe",2009,3.79
"Albania",2010,1.74
"Algeria",2010,2.82
"Angola",2010,6.22
"Antigua and Barbuda",2010,2.13
"Argentina",2010,2.22
"Armenia",2010,1.55
"Aruba",2010,1.7
"Australia",2010,1.89
"Austria",2010,1.44
"Azerbaijan",2010,1.97
"Bahamas",2010,1.9
"Bahrain",2010,2.14
"Bangladesh",2010,2.28
"Barbados",2010,1.84
"Belarus",2010,1.46
"Belgium",2010,1.84
"Belize",2010,2.8
"Benin",2010,5.1
"Bhutan",2010,2.38
"Bolivia",2010,3.36
"Bosnia and Herzegovina",2010,1.24
"Botswana",2010,2.76
"Brazil",2010,1.84
"Brunei",2010,2.05
"Bulgaria",2010,1.49
"Burkina Faso",2010,5.87
"Burundi",2010,6.3
"Cambodia",2010,2.97
"Cameroon",2010,5.02
"Canada",2010,1.63
"Cape Verde",2010,2.43
"Central African Republic",2010,4.63
"Chad",2010,6.6
"Chile",2010,1.86
"China",2010,1.54
"Colombia",2010,2.38
"Comoros",2010,4.92
"Congo, Dem. Rep.",2010,6.25
"Congo, Rep.",2010,5.07
"Costa Rica",2010,1.85
"Cote d'Ivoire",2010,4.91
"Croatia",2010,1.47
"Cuba",2010,1.47
"Cyprus",2010,1.48
"Czech Republic",2010,1.5
"Denmark",2010,1.88
"Djibouti",2010,3.6
"Dominican Republic",2010,2.58
"Ecuador",2010,2.66
"Egypt",2010,2.88
"El Salvador",2010,2.26
"Equatorial Guinea",2010,5.14
"Eritrea",2010,4.97
"Estonia",2010,1.63
"Ethiopia",2010,4.9
"Fiji",2010,2.67
"Finland",2010,1.87
"France",2010,1.98
"French Polynesia",2010,2.11
"Gabon",2010,4.21
"Gambia",2010,5.8
"Georgia",2010,1.82
"Germany",2010,1.39
"Ghana",2010,4.05
"Greece",2010,1.5
"Greenland",2010,2.2
"Grenada",2010,2.24
"Guatemala",2010,3.97
"Guinea",2010,5.17
"Guinea-Bissau",2010,5.12
"Guyana",2010,2.68
"Haiti",2010,3.35
"Honduras",2010,3.15
"Hong Kong, China",2010,1.08
"Hungary",2010,1.36
"Iceland",2010,2.12
"India",2010,2.56
"Indonesia",2010,2.43
"Iran",2010,1.9
"Iraq",2010,4.21
"Ireland",2010,2
"Israel",2010,2.92
"Italy",2010,1.44
"Jamaica",2010,2.33
"Japan",2010,1.37
"Jordan",2010,3.46
"Kazakhstan",2010,2.54
"Kenya",2010,4.62
"Kiribati",2010,3.05
"South Korea",2010,1.27
"Kuwait",2010,2.67
"Kyrgyz Republic",2010,2.97
"Lao",2010,3.29
"Latvia",2010,1.55
"Lebanon",2010,1.51
"Lesotho",2010,3.21
"Liberia",2010,5.02
"Libya",2010,2.53
"Lithuania",2010,1.47
"Luxembourg",2010,1.64
"Macao, China",2010,1
"Macedonia, FYR",2010,1.45
"Madagascar",2010,4.65
"Malawi",2010,5.64
"Malaysia",2010,2
"Maldives",2010,2.34
"Mali",2010,6.84
"Malta",2010,1.37
"Mauritania",2010,4.84
"Mauritius",2010,1.52
"Mexico",2010,2.28
"Micronesia, Fed. Sts.",2010,3.46
"Moldova",2010,1.48
"Mongolia",2010,2.44
"Montenegro",2010,1.7
"Morocco",2010,2.58
"Mozambique",2010,5.41
"Namibia",2010,3.23
"Nepal",2010,2.62
"Netherlands",2010,1.8
"New Caledonia",2010,2.19
"New Zealand",2010,2.12
"Nicaragua",2010,2.63
"Niger",2010,7.58
"Nigeria",2010,6.02
"Norway",2010,1.95
"Oman",2010,2.9
"Pakistan",2010,3.43
"Panama",2010,2.55
"Papua New Guinea",2010,3.95
"Paraguay",2010,2.97
"Peru",2010,2.51
"Philippines",2010,3.15
"Poland",2010,1.37
"Portugal",2010,1.33
"Puerto Rico",2010,1.66
"Qatar",2010,2.09
"Romania",2010,1.37
"Russia",2010,1.57
"Rwanda",2010,4.84
"St. Lucia",2010,1.98
"St. Vincent and the Grenadines",2010,2.07
"Samoa",2010,4.34
"Saudi Arabia",2010,2.83
"Senegal",2010,5.05
"Serbia",2010,1.38
"Seychelles",2010,2.26
"Sierra Leone",2010,4.94
"Singapore",2010,1.26
"Slovak Republic",2010,1.35
"Slovenia",2010,1.48
"Solomon Islands",2010,4.24
"South Africa",2010,2.47
"Spain",2010,1.46
"Sri Lanka",2010,2.34
"Sudan",2010,4.64
"Suriname",2010,2.35
"Swaziland",2010,3.56
"Sweden",2010,1.99
"Switzerland",2010,1.5
"Syria",2010,3.08
"Tajikistan",2010,3.78
"Tanzania",2010,5.43
"Thailand",2010,1.44
"Timor-Leste",2010,6.24
"Togo",2010,4.79
"Tonga",2010,3.91
"Trinidad and Tobago",2010,1.8
"Tunisia",2010,2.04
"Turkey",2010,2.1
"Turkmenistan",2010,2.41
"Uganda",2010,6.16
"Ukraine",2010,1.44
"United Arab Emirates",2010,1.87
"United Kingdom",2010,1.9
"United States",2010,1.93
"Uruguay",2010,2.08
"Uzbekistan",2010,2.41
"Vanuatu",2010,3.5
"Venezuela",2010,2.47
"West Bank and Gaza",2010,4.22
"Vietnam",2010,1.82
"Yemen",2010,4.5
"Zambia",2010,5.81
"Zimbabwe",2010,3.72
"Albania",2011,1.75
"Algeria",2011,2.83
"Angola",2011,6.1
"Antigua and Barbuda",2011,2.12
"Argentina",2011,2.2
"Armenia",2011,1.5
"Aruba",2011,1.69
"Australia",2011,1.88
"Austria",2011,1.44
"Azerbaijan",2011,1.96
"Bahamas",2011,1.9
"Bahrain",2011,2.12
"Bangladesh",2011,2.24
"Barbados",2011,1.84
"Belarus",2011,1.47
"Belgium",2011,1.85
"Belize",2011,2.76
"Benin",2011,5.01
"Bhutan",2011,2.32
"Bolivia",2011,3.31
"Bosnia and Herzegovina",2011,1.26
"Botswana",2011,2.71
"Brazil",2011,1.82
"Brunei",2011,2.03
"Bulgaria",2011,1.51
"Burkina Faso",2011,5.78
"Burundi",2011,6.21
"Cambodia",2011,2.93
"Cameroon",2011,4.94
"Canada",2011,1.61
"Cape Verde",2011,2.38
"Central African Republic",2011,4.54
"Chad",2011,6.49
"Chile",2011,1.84
"China",2011,1.54
"Colombia",2011,2.35
"Comoros",2011,4.85
"Congo, Dem. Rep.",2011,6.15
"Congo, Rep.",2011,5.05
"Costa Rica",2011,1.83
"Cote d'Ivoire",2011,4.91
"Croatia",2011,1.48
"Cuba",2011,1.46
"Cyprus",2011,1.47
"Czech Republic",2011,1.53
"Denmark",2011,1.76
"Djibouti",2011,3.53
"Dominican Republic",2011,2.55
"Ecuador",2011,2.62
"Egypt",2011,2.85
"El Salvador",2011,2.24
"Equatorial Guinea",2011,5.04
"Eritrea",2011,4.88
"Estonia",2011,1.62
"Ethiopia",2011,4.77
"Fiji",2011,2.64
"Finland",2011,1.83
"France",2011,1.98
"French Polynesia",2011,2.09
"Gabon",2011,4.18
"Gambia",2011,5.79
"Georgia",2011,1.82
"Germany",2011,1.4
"Ghana",2011,3.99
"Greece",2011,1.51
"Greenland",2011,2.12
"Grenada",2011,2.22
"Guatemala",2011,3.91
"Guinea",2011,5.09
"Guinea-Bissau",2011,5.05
"Guyana",2011,2.64
"Haiti",2011,3.28
"Honduras",2011,3.1
"Hong Kong, China",2011,1.1
"Hungary",2011,1.38
"Iceland",2011,2.11
"India",2011,2.53
"Indonesia",2011,2.4
"Iran",2011,1.91
"Iraq",2011,4.15
"Ireland",2011,2
"Israel",2011,2.92
"Italy",2011,1.45
"Jamaica",2011,2.31
"Japan",2011,1.39
"Jordan",2011,3.39
"Kazakhstan",2011,2.52
"Kenya",2011,4.54
"Kiribati",2011,3.01
"South Korea",2011,1.29
"Kuwait",2011,2.65
"Kyrgyz Republic",2011,3.03
"Lao",2011,3.2
"Latvia",2011,1.57
"Lebanon",2011,1.5
"Lesotho",2011,3.15
"Liberia",2011,4.95
"Libya",2011,2.47
"Lithuania",2011,1.49
"Luxembourg",2011,1.65
"Macao, China",2011,1.03
"Macedonia, FYR",2011,1.44
"Madagascar",2011,4.59
"Malawi",2011,5.55
"Malaysia",2011,1.99
"Maldives",2011,2.31
"Mali",2011,6.85
"Malta",2011,1.37
"Mauritania",2011,4.78
"Mauritius",2011,1.51
"Mexico",2011,2.25
"Micronesia, Fed. Sts.",2011,3.4
"Moldova",2011,1.47
"Mongolia",2011,2.45
"Montenegro",2011,1.69
"Morocco",2011,2.65
"Mozambique",2011,5.34
"Namibia",2011,3.17
"Nepal",2011,2.5
"Netherlands",2011,1.76
"New Caledonia",2011,2.17
"New Zealand",2011,2.1
"Nicaragua",2011,2.59
"Niger",2011,7.58
"Nigeria",2011,6.02
"Norway",2011,1.88
"Oman",2011,2.9
"Pakistan",2011,3.35
"Panama",2011,2.52
"Papua New Guinea",2011,3.9
"Paraguay",2011,2.93
"Peru",2011,2.48
"Philippines",2011,3.11
"Poland",2011,1.39
"Portugal",2011,1.33
"Puerto Rico",2011,1.65
"Qatar",2011,2.06
"Romania",2011,1.39
"Russia",2011,1.58
"Rwanda",2011,4.73
"St. Lucia",2011,1.96
"St. Vincent and the Grenadines",2011,2.05
"Samoa",2011,4.28
"Saudi Arabia",2011,2.76
"Senegal",2011,5.02
"Serbia",2011,1.37
"Seychelles",2011,2.23
"Sierra Leone",2011,4.86
"Singapore",2011,1.27
"Slovak Republic",2011,1.37
"Slovenia",2011,1.49
"Solomon Islands",2011,4.17
"South Africa",2011,2.44
"Spain",2011,1.47
"Sri Lanka",2011,2.35
"Sudan",2011,4.56
"Suriname",2011,2.32
"Swaziland",2011,3.48
"Sweden",2011,1.9
"Switzerland",2011,1.51
"Syria",2011,3.04
"Tajikistan",2011,3.81
"Tanzania",2011,5.36
"Thailand",2011,1.43
"Timor-Leste",2011,6.11
"Togo",2011,4.75
"Tonga",2011,3.86
"Trinidad and Tobago",2011,1.8
"Tunisia",2011,2.04
"Turkey",2011,2.08
"Turkmenistan",2011,2.38
"Uganda",2011,6.06
"Ukraine",2011,1.45
"United Arab Emirates",2011,1.84
"United Kingdom",2011,1.9
"United States",2011,1.9
"Uruguay",2011,2.07
"Uzbekistan",2011,2.38
"Vanuatu",2011,3.46
"Venezuela",2011,2.44
"West Bank and Gaza",2011,4.14
"Vietnam",2011,1.79
"Yemen",2011,4.35
"Zambia",2011,5.77
"Zimbabwe",2011,3.64
"Albania",2012,1.76
"Algeria",2012,2.82
"Angola",2012,5.98
"Antigua and Barbuda",2012,2.1
"Argentina",2012,2.19
"Armenia",2012,1.47
"Aruba",2012,1.68
"Australia",2012,1.89
"Austria",2012,1.46
"Azerbaijan",2012,1.94
"Bahamas",2012,1.89
"Bahrain",2012,2.09
"Bangladesh",2012,2.21
"Barbados",2012,1.85
"Belarus",2012,1.48
"Belgium",2012,1.85
"Belize",2012,2.72
"Benin",2012,4.93
"Bhutan",2012,2.28
"Bolivia",2012,3.26
"Bosnia and Herzegovina",2012,1.27
"Botswana",2012,2.67
"Brazil",2012,1.81
"Brunei",2012,2.01
"Bulgaria",2012,1.52
"Burkina Faso",2012,5.69
"Burundi",2012,6.12
"Cambodia",2012,2.89
"Cameroon",2012,4.86
"Canada",2012,1.66
"Cape Verde",2012,2.33
"Central African Republic",2012,4.45
"Chad",2012,6.38
"Chile",2012,1.83
"China",2012,1.55
"Colombia",2012,2.32
"Comoros",2012,4.78
"Congo, Dem. Rep.",2012,6.04
"Congo, Rep.",2012,5.01
"Costa Rica",2012,1.81
"Cote d'Ivoire",2012,4.89
"Croatia",2012,1.49
"Cuba",2012,1.45
"Cyprus",2012,1.47
"Czech Republic",2012,1.55
"Denmark",2012,1.73
"Djibouti",2012,3.46
"Dominican Republic",2012,2.52
"Ecuador",2012,2.59
"Egypt",2012,2.81
"El Salvador",2012,2.21
"Equatorial Guinea",2012,4.95
"Eritrea",2012,4.79
"Estonia",2012,1.61
"Ethiopia",2012,4.64
"Fiji",2012,2.62
"Finland",2012,1.8
"France",2012,1.98
"French Polynesia",2012,2.08
"Gabon",2012,4.14
"Gambia",2012,5.78
"Georgia",2012,1.82
"Germany",2012,1.41
"Ghana",2012,3.92
"Greece",2012,1.52
"Greenland",2012,2.02
"Grenada",2012,2.19
"Guatemala",2012,3.84
"Guinea",2012,5
"Guinea-Bissau",2012,4.99
"Guyana",2012,2.59
"Haiti",2012,3.21
"Honduras",2012,3.05
"Hong Kong, China",2012,1.12
"Hungary",2012,1.4
"Iceland",2012,2.1
"India",2012,2.51
"Indonesia",2012,2.37
"Iran",2012,1.92
"Iraq",2012,4.09
"Ireland",2012,2
"Israel",2012,2.91
"Italy",2012,1.47
"Jamaica",2012,2.28
"Japan",2012,1.41
"Jordan",2012,3.31
"Kazakhstan",2012,2.49
"Kenya",2012,4.46
"Kiribati",2012,2.98
"South Korea",2012,1.3
"Kuwait",2012,2.63
"Kyrgyz Republic",2012,3.06
"Lao",2012,3.11
"Latvia",2012,1.59
"Lebanon",2012,1.5
"Lesotho",2012,3.09
"Liberia",2012,4.87
"Libya",2012,2.41
"Lithuania",2012,1.5
"Luxembourg",2012,1.66
"Macao, China",2012,1.06
"Macedonia, FYR",2012,1.44
"Madagascar",2012,4.53
"Malawi",2012,5.47
"Malaysia",2012,1.98
"Maldives",2012,2.29
"Mali",2012,6.85
"Malta",2012,1.36
"Mauritania",2012,4.73
"Mauritius",2012,1.5
"Mexico",2012,2.22
"Micronesia, Fed. Sts.",2012,3.35
"Moldova",2012,1.46
"Mongolia",2012,2.45
"Montenegro",2012,1.68
"Morocco",2012,2.71
"Mozambique",2012,5.26
"Namibia",2012,3.11
"Nepal",2012,2.39
"Netherlands",2012,1.76
"New Caledonia",2012,2.15
"New Zealand",2012,2.07
"Nicaragua",2012,2.54
"Niger",2012,7.57
"Nigeria",2012,6
"Norway",2012,1.85
"Oman",2012,2.88
"Pakistan",2012,3.26
"Panama",2012,2.49
"Papua New Guinea",2012,3.84
"Paraguay",2012,2.9
"Peru",2012,2.45
"Philippines",2012,3.08
"Poland",2012,1.4
"Portugal",2012,1.32
"Puerto Rico",2012,1.64
"Qatar",2012,2.04
"Romania",2012,1.4
"Russia",2012,1.59
"Rwanda",2012,4.62
"St. Lucia",2012,1.94
"St. Vincent and the Grenadines",2012,2.02
"Samoa",2012,4.21
"Saudi Arabia",2012,2.7
"Senegal",2012,4.98
"Serbia",2012,1.37
"Seychelles",2012,2.21
"Sierra Leone",2012,4.78
"Singapore",2012,1.28
"Slovak Republic",2012,1.38
"Slovenia",2012,1.5
"Solomon Islands",2012,4.1
"South Africa",2012,2.41
"Spain",2012,1.49
"Sri Lanka",2012,2.35
"Sudan",2012,4.49
"Suriname",2012,2.29
"Swaziland",2012,3.41
"Sweden",2012,1.91
"Switzerland",2012,1.52
"Syria",2012,3
"Tajikistan",2012,3.82
"Tanzania",2012,5.29
"Thailand",2012,1.41
"Timor-Leste",2012,5.98
"Togo",2012,4.7
"Tonga",2012,3.82
"Trinidad and Tobago",2012,1.8
"Tunisia",2012,2.02
"Turkey",2012,2.06
"Turkmenistan",2012,2.35
"Uganda",2012,5.96
"Ukraine",2012,1.46
"United Arab Emirates",2012,1.82
"United Kingdom",2012,1.9
"United States",2012,1.9
"Uruguay",2012,2.06
"Uzbekistan",2012,2.34
"Vanuatu",2012,3.42
"Venezuela",2012,2.42
"West Bank and Gaza",2012,4.08
"Vietnam",2012,1.77
"Yemen",2012,4.21
"Zambia",2012,5.73
"Zimbabwe",2012,3.56
"Albania",2013,1.77
"Algeria",2013,2.8
"Angola",2013,5.86
"Antigua and Barbuda",2013,2.09
"Argentina",2013,2.18
"Armenia",2013,1.44
"Aruba",2013,1.67
"Australia",2013,1.88
"Austria",2013,1.47
"Azerbaijan",2013,1.92
"Bahamas",2013,1.89
"Bahrain",2013,2.08
"Bangladesh",2013,2.18
"Barbados",2013,1.85
"Belarus",2013,1.49
"Belgium",2013,1.85
"Belize",2013,2.68
"Benin",2013,4.85
"Bhutan",2013,2.23
"Bolivia",2013,3.22
"Bosnia and Herzegovina",2013,1.28
"Botswana",2013,2.62
"Brazil",2013,1.8
"Brunei",2013,1.99
"Bulgaria",2013,1.54
"Burkina Faso",2013,5.61
"Burundi",2013,6.03
"Cambodia",2013,2.86
"Cameroon",2013,4.78
"Canada",2013,1.67
"Cape Verde",2013,2.29
"Central African Republic",2013,4.37
"Chad",2013,6.26
"Chile",2013,1.82
"China",2013,1.56
"Colombia",2013,2.29
"Comoros",2013,4.71
"Congo, Dem. Rep.",2013,5.93
"Congo, Rep.",2013,4.97
"Costa Rica",2013,1.8
"Cote d'Ivoire",2013,4.87
"Croatia",2013,1.5
"Cuba",2013,1.45
"Cyprus",2013,1.46
"Czech Republic",2013,1.57
"Denmark",2013,1.88
"Djibouti",2013,3.39
"Dominican Republic",2013,2.48
"Ecuador",2013,2.56
"Egypt",2013,2.77
"El Salvador",2013,2.18
"Equatorial Guinea",2013,4.85
"Eritrea",2013,4.7
"Estonia",2013,1.6
"Ethiopia",2013,4.52
"Fiji",2013,2.59
"Finland",2013,1.85
"France",2013,1.98
"French Polynesia",2013,2.06
"Gabon",2013,4.09
"Gambia",2013,5.75
"Georgia",2013,1.82
"Germany",2013,1.42
"Ghana",2013,3.86
"Greece",2013,1.53
"Greenland",2013,2.08
"Grenada",2013,2.17
"Guatemala",2013,3.78
"Guinea",2013,4.92
"Guinea-Bissau",2013,4.93
"Guyana",2013,2.55
"Haiti",2013,3.15
"Honduras",2013,3
"Hong Kong, China",2013,1.14
"Hungary",2013,1.41
"Iceland",2013,2.08
"India",2013,2.48
"Indonesia",2013,2.34
"Iran",2013,1.92
"Iraq",2013,4.03
"Ireland",2013,2
"Israel",2013,2.9
"Italy",2013,1.49
"Jamaica",2013,2.26
"Japan",2013,1.42
"Jordan",2013,3.24
"Kazakhstan",2013,2.46
"Kenya",2013,4.38
"Kiribati",2013,2.95
"South Korea",2013,1.32
"Kuwait",2013,2.6
"Kyrgyz Republic",2013,3.08
"Lao",2013,3.02
"Latvia",2013,1.61
"Lebanon",2013,1.5
"Lesotho",2013,3.04
"Liberia",2013,4.79
"Libya",2013,2.36
"Lithuania",2013,1.52
"Luxembourg",2013,1.67
"Macao, China",2013,1.08
"Macedonia, FYR",2013,1.43
"Madagascar",2013,4.47
"Malawi",2013,5.39
"Malaysia",2013,1.96
"Maldives",2013,2.26
"Mali",2013,6.85
"Malta",2013,1.36
"Mauritania",2013,4.67
"Mauritius",2013,1.5
"Mexico",2013,2.19
"Micronesia, Fed. Sts.",2013,3.29
"Moldova",2013,1.46
"Mongolia",2013,2.44
"Montenegro",2013,1.67
"Morocco",2013,2.74
"Mozambique",2013,5.19
"Namibia",2013,3.05
"Nepal",2013,2.3
"Netherlands",2013,1.77
"New Caledonia",2013,2.13
"New Zealand",2013,2.05
"Nicaragua",2013,2.5
"Niger",2013,7.56
"Nigeria",2013,5.98
"Norway",2013,1.93
"Oman",2013,2.85
"Pakistan",2013,3.19
"Panama",2013,2.47
"Papua New Guinea",2013,3.78
"Paraguay",2013,2.86
"Peru",2013,2.42
"Philippines",2013,3.04
"Poland",2013,1.42
"Portugal",2013,1.32
"Puerto Rico",2013,1.64
"Qatar",2013,2.02
"Romania",2013,1.42
"Russia",2013,1.6
"Rwanda",2013,4.51
"St. Lucia",2013,1.91
"St. Vincent and the Grenadines",2013,2
"Samoa",2013,4.15
"Saudi Arabia",2013,2.64
"Senegal",2013,4.93
"Serbia",2013,1.37
"Seychelles",2013,2.18
"Sierra Leone",2013,4.71
"Singapore",2013,1.28
"Slovak Republic",2013,1.4
"Slovenia",2013,1.51
"Solomon Islands",2013,4.03
"South Africa",2013,2.39
"Spain",2013,1.51
"Sri Lanka",2013,2.34
"Sudan",2013,4.42
"Suriname",2013,2.27
"Swaziland",2013,3.33
"Sweden",2013,1.93
"Switzerland",2013,1.53
"Syria",2013,2.96
"Tajikistan",2013,3.82
"Tanzania",2013,5.21
"Thailand",2013,1.4
"Timor-Leste",2013,5.86
"Togo",2013,4.64
"Tonga",2013,3.77
"Trinidad and Tobago",2013,1.8
"Tunisia",2013,2.01
"Turkey",2013,2.04
"Turkmenistan",2013,2.33
"Uganda",2013,5.87
"Ukraine",2013,1.47
"United Arab Emirates",2013,1.8
"United Kingdom",2013,1.89
"United States",2013,1.98
"Uruguay",2013,2.05
"Uzbekistan",2013,2.31
"Vanuatu",2013,3.38
"Venezuela",2013,2.39
"West Bank and Gaza",2013,4.01
"Vietnam",2013,1.74
"Yemen",2013,4.08
"Zambia",2013,5.69
"Zimbabwe",2013,3.49
"Albania",2014,1.78
"Algeria",2014,2.76
"Angola",2014,5.75
"Antigua and Barbuda",2014,2.08
"Argentina",2014,2.16
"Armenia",2014,1.42
"Aruba",2014,1.67
"Australia",2014,1.88
"Austria",2014,1.48
"Azerbaijan",2014,1.91
"Bahamas",2014,1.88
"Bahrain",2014,2.05
"Bangladesh",2014,2.15
"Barbados",2014,1.85
"Belarus",2014,1.5
"Belgium",2014,1.86
"Belize",2014,2.64
"Benin",2014,4.77
"Bhutan",2014,2.19
"Bolivia",2014,3.18
"Bosnia and Herzegovina",2014,1.3
"Botswana",2014,2.58
"Brazil",2014,1.79
"Brunei",2014,1.98
"Bulgaria",2014,1.56
"Burkina Faso",2014,5.52
"Burundi",2014,5.94
"Cambodia",2014,2.83
"Cameroon",2014,4.7
"Canada",2014,1.68
"Cape Verde",2014,2.26
"Central African Republic",2014,4.28
"Chad",2014,6.15
"Chile",2014,1.81
"China",2014,1.56
"Colombia",2014,2.26
"Comoros",2014,4.65
"Congo, Dem. Rep.",2014,5.83
"Congo, Rep.",2014,4.92
"Costa Rica",2014,1.78
"Cote d'Ivoire",2014,4.82
"Croatia",2014,1.51
"Cuba",2014,1.45
"Cyprus",2014,1.46
"Czech Republic",2014,1.58
"Denmark",2014,1.88
"Djibouti",2014,3.32
"Dominican Republic",2014,2.45
"Ecuador",2014,2.53
"Egypt",2014,2.73
"El Salvador",2014,2.16
"Equatorial Guinea",2014,4.75
"Eritrea",2014,4.61
"Estonia",2014,1.61
"Ethiopia",2014,4.4
"Fiji",2014,2.56
"Finland",2014,1.85
"France",2014,1.98
"French Polynesia",2014,2.04
"Gabon",2014,4.03
"Gambia",2014,5.72
"Georgia",2014,1.82
"Germany",2014,1.43
"Ghana",2014,3.8
"Greece",2014,1.54
"Greenland",2014,NA
"Grenada",2014,2.15
"Guatemala",2014,3.72
"Guinea",2014,4.83
"Guinea-Bissau",2014,4.87
"Guyana",2014,2.5
"Haiti",2014,3.09
"Honduras",2014,2.95
"Hong Kong, China",2014,1.15
"Hungary",2014,1.43
"Iceland",2014,2.07
"India",2014,2.45
