"country","year","life_expectancy"
"Turkey",2007,77.4
"Turkmenistan",2007,66.8
"Uganda",2007,55.3
"Ukraine",2007,67.6
"United Arab Emirates",2007,75.6
"United Kingdom",2007,79.5
"United States",2007,78.1
"Uruguay",2007,75.7
"Uzbekistan",2007,69.2
"Vanuatu",2007,63.2
"Venezuela",2007,74.4
"West Bank and Gaza",2007,74.3
"Vietnam",2007,73.8
"Yemen",2007,65.2
"Zambia",2007,49
"Zimbabwe",2007,46.4
"Albania",2008,76.8
"Algeria",2008,75.5
"Angola",2008,56.7
"Antigua and Barbuda",2008,75.5
"Argentina",2008,75.4
"Armenia",2008,72.3
"Aruba",2008,74.77
"Australia",2008,81.6
"Austria",2008,80.4
"Azerbaijan",2008,69.2
"Bahamas",2008,72.2
"Bahrain",2008,77.6
"Bangladesh",2008,68.3
"Barbados",2008,75.3
"Belarus",2008,70
"Belgium",2008,79.6
"Belize",2008,70.7
"Benin",2008,59.7
"Bhutan",2008,70.7
"Bolivia",2008,71.2
"Bosnia and Herzegovina",2008,77.5
"Botswana",2008,53.2
"Brazil",2008,73.2
"Brunei",2008,76.9
"Bulgaria",2008,73.2
"Burkina Faso",2008,58
"Burundi",2008,59.1
"Cambodia",2008,66.1
"Cameroon",2008,56.6
"Canada",2008,80.8
"Cape Verde",2008,70.4
"Central African Republic",2008,46.8
"Chad",2008,54.3
"Chile",2008,78.5
"China",2008,73.4
"Colombia",2008,76.2
"Comoros",2008,67.1
"Congo, Dem. Rep.",2008,57.5
"Congo, Rep.",2008,58.8
"Costa Rica",2008,79.8
"Cote d'Ivoire",2008,55.4
"Croatia",2008,76.2
"Cuba",2008,77.6
"Cyprus",2008,80
"Czech Republic",2008,77.1
"Denmark",2008,78.9
"Djibouti",2008,61.8
"Dominican Republic",2008,74.1
"Ecuador",2008,74.7
"Egypt",2008,70.2
"El Salvador",2008,73.7
"Equatorial Guinea",2008,57.5
"Eritrea",2008,60.1
"Estonia",2008,74.2
"Ethiopia",2008,60
"Fiji",2008,64.9
"Finland",2008,79.6
"France",2008,81.1
"French Polynesia",2008,75.11
"Gabon",2008,61.7
"Gambia",2008,65.7
"Georgia",2008,71.8
"Germany",2008,80
"Ghana",2008,62
"Greece",2008,80.2
"Greenland",2008,70.3
"Grenada",2008,70.8
"Guatemala",2008,71.2
"Guinea",2008,57.1
"Guinea-Bissau",2008,53.6
"Guyana",2008,65
"Haiti",2008,61
"Honduras",2008,71.8
"Hong Kong, China",2008,82.49
"Hungary",2008,73.9
"Iceland",2008,82.4
"India",2008,64.7
"Indonesia",2008,69.4
"Iran",2008,73.1
"Iraq",2008,66.6
"Ireland",2008,80.1
"Israel",2008,80.6
"Italy",2008,81.5
"Jamaica",2008,75.1
"Japan",2008,82.5
"Jordan",2008,76.9
"Kazakhstan",2008,67.1
"Kenya",2008,60.8
"Kiribati",2008,61.5
"South Korea",2008,79.8
"Kuwait",2008,77.3
"Kyrgyz Republic",2008,67.3
"Lao",2008,62.5
"Latvia",2008,72.4
"Lebanon",2008,77.8
"Lesotho",2008,44.5
"Liberia",2008,59.9
"Libya",2008,75.6
"Lithuania",2008,72.1
"Luxembourg",2008,81
"Macao, China",2008,79.32
"Macedonia, FYR",2008,74.5
"Madagascar",2008,62.2
"Malawi",2008,52.4
"Malaysia",2008,74.5
"Maldives",2008,78.5
"Mali",2008,58.5
"Malta",2008,80.7
"Mauritania",2008,67.9
"Mauritius",2008,72.9
"Mexico",2008,75.4
"Micronesia, Fed. Sts.",2008,68
"Moldova",2008,70.4
"Mongolia",2008,64.8
"Montenegro",2008,76
"Morocco",2008,73.3
"Mozambique",2008,54
"Namibia",2008,59.1
"Nepal",2008,68.4
"Netherlands",2008,80.3
"New Caledonia",2008,75.26
"New Zealand",2008,80.3
"Nicaragua",2008,77
"Niger",2008,58
"Nigeria",2008,59.2
"Norway",2008,80.8
"Oman",2008,76.2
"Pakistan",2008,64.1
"Panama",2008,77.3
"Papua New Guinea",2008,58.6
"Paraguay",2008,74
"Peru",2008,78.2
"Philippines",2008,69.8
"Poland",2008,75.4
"Portugal",2008,79.4
"Puerto Rico",2008,77
"Qatar",2008,77.9
"Romania",2008,73.2
"Russia",2008,67.9
"Rwanda",2008,64.1
"St. Lucia",2008,74.1
"St. Vincent and the Grenadines",2008,70.9
"Samoa",2008,72.3
"Saudi Arabia",2008,78.3
"Senegal",2008,63.5
"Serbia",2008,74.3
"Seychelles",2008,72.9
"Sierra Leone",2008,53.6
"Singapore",2008,80.6
"Slovak Republic",2008,74.9
"Slovenia",2008,78.7
"Solomon Islands",2008,62.3
"South Africa",2008,53.4
"Spain",2008,81.1
"Sri Lanka",2008,74
"Sudan",2008,65.5
"Suriname",2008,70.2
"Swaziland",2008,45.1
"Sweden",2008,81.1
"Switzerland",2008,82
"Syria",2008,76.1
"Tajikistan",2008,69.6
"Tanzania",2008,60.4
"Thailand",2008,73.9
"Timor-Leste",2008,69.9
"Togo",2008,57.5
"Tonga",2008,70.3
"Trinidad and Tobago",2008,71.7
"Tunisia",2008,76.8
"Turkey",2008,77.8
"Turkmenistan",2008,67.2
"Uganda",2008,56
"Ukraine",2008,67.8
"United Arab Emirates",2008,75.6
"United Kingdom",2008,79.7
"United States",2008,78.3
"Uruguay",2008,76
"Uzbekistan",2008,69.6
"Vanuatu",2008,63.4
"Venezuela",2008,74.2
"West Bank and Gaza",2008,74.1
"Vietnam",2008,74.1
"Yemen",2008,65.7
"Zambia",2008,51.1
"Zimbabwe",2008,47.3
"Albania",2009,77
"Algeria",2009,75.7
"Angola",2009,57.1
"Antigua and Barbuda",2009,75.7
"Argentina",2009,75.6
"Armenia",2009,72.6
"Aruba",2009,74.92
"Australia",2009,81.8
"Austria",2009,80.3
"Azerbaijan",2009,69.7
"Bahamas",2009,72.7
"Bahrain",2009,78.2
"Bangladesh",2009,68.6
"Barbados",2009,75.3
"Belarus",2009,70.1
"Belgium",2009,79.8
"Belize",2009,70.9
"Benin",2009,60.4
"Bhutan",2009,70.9
"Bolivia",2009,71.6
"Bosnia and Herzegovina",2009,77.7
"Botswana",2009,54.3
"Brazil",2009,73.4
"Brunei",2009,77
"Bulgaria",2009,73.5
"Burkina Faso",2009,58.5
"Burundi",2009,60
"Cambodia",2009,66.6
"Cameroon",2009,57.3
"Canada",2009,81.1
"Cape Verde",2009,70.7
"Central African Republic",2009,47.6
"Chad",2009,55.2
"Chile",2009,78.5
"China",2009,73.9
"Colombia",2009,76.2
"Comoros",2009,66.7
"Congo, Dem. Rep.",2009,57.9
"Congo, Rep.",2009,59.8
"Costa Rica",2009,79.8
"Cote d'Ivoire",2009,56
"Croatia",2009,76.4
"Cuba",2009,77.7
"Cyprus",2009,80.3
"Czech Republic",2009,77.3
"Denmark",2009,79.1
"Djibouti",2009,62.1
"Dominican Republic",2009,74.3
"Ecuador",2009,74.9
"Egypt",2009,70.1
"El Salvador",2009,73.8
"Equatorial Guinea",2009,58
"Eritrea",2009,60.1
"Estonia",2009,74.9
"Ethiopia",2009,61.2
"Fiji",2009,64.9
"Finland",2009,79.8
"France",2009,81.2
"French Polynesia",2009,75.38
"Gabon",2009,62.1
"Gambia",2009,66
"Georgia",2009,72.1
"Germany",2009,80.1
"Ghana",2009,62.4
"Greece",2009,80.2
"Greenland",2009,70.6
"Grenada",2009,70.9
"Guatemala",2009,70.9
"Guinea",2009,57.5
"Guinea-Bissau",2009,53.9
"Guyana",2009,65.3
"Haiti",2009,61.7
"Honduras",2009,71.9
"Hong Kong, China",2009,82.66
"Hungary",2009,74.3
"Iceland",2009,82.5
"India",2009,65
"Indonesia",2009,69.6
"Iran",2009,73.4
"Iraq",2009,67.1
"Ireland",2009,80.3
"Israel",2009,81
"Italy",2009,81.6
"Jamaica",2009,74.8
"Japan",2009,82.7
"Jordan",2009,77.5
"Kazakhstan",2009,68.2
"Kenya",2009,61.9
"Kiribati",2009,61.7
"South Korea",2009,80.1
"Kuwait",2009,77.4
"Kyrgyz Republic",2009,67.7
"Lao",2009,63.3
"Latvia",2009,73.3
"Lebanon",2009,77.9
"Lesotho",2009,45.5
"Liberia",2009,60.3
"Libya",2009,75.7
"Lithuania",2009,73.6
"Luxembourg",2009,81.2
"Macao, China",2009,79.54
"Macedonia, FYR",2009,74.7
"Madagascar",2009,62.3
"Malawi",2009,53.9
"Malaysia",2009,74.3
"Maldives",2009,78.9
"Mali",2009,58.9
"Malta",2009,81.2
"Mauritania",2009,68.2
"Mauritius",2009,73.2
"Mexico",2009,75.3
"Micronesia, Fed. Sts.",2009,68.1
"Moldova",2009,70.6
"Mongolia",2009,65
"Montenegro",2009,76.3
"Morocco",2009,73.5
"Mozambique",2009,54.4
"Namibia",2009,60.3
"Nepal",2009,68.7
"Netherlands",2009,80.6
"New Caledonia",2009,75.47
"New Zealand",2009,80.5
"Nicaragua",2009,77.1
"Niger",2009,58.6
"Nigeria",2009,60.3
"Norway",2009,80.8
"Oman",2009,76.2
"Pakistan",2009,64.3
"Panama",2009,77.3
"Papua New Guinea",2009,58.8
"Paraguay",2009,74
"Peru",2009,78.2
"Philippines",2009,69.9
"Poland",2009,75.7
"Portugal",2009,79.6
"Puerto Rico",2009,77.1
"Qatar",2009,78.5
"Romania",2009,73.3
"Russia",2009,68.8
"Rwanda",2009,64.3
"St. Lucia",2009,74.3
"St. Vincent and the Grenadines",2009,71.1
"Samoa",2009,70.4
"Saudi Arabia",2009,78.5
"Senegal",2009,63.9
"Serbia",2009,74.6
"Seychelles",2009,73
"Sierra Leone",2009,54.2
"Singapore",2009,81
"Slovak Republic",2009,75.2
"Slovenia",2009,79.1
"Solomon Islands",2009,62.4
"South Africa",2009,53.9
"Spain",2009,81.5
"Sri Lanka",2009,74.1
"Sudan",2009,65.7
"Suriname",2009,70.5
"Swaziland",2009,45.9
"Sweden",2009,81.2
"Switzerland",2009,82
"Syria",2009,76.3
"Tajikistan",2009,70
"Tanzania",2009,60.8
"Thailand",2009,74
"Timor-Leste",2009,70.4
"Togo",2009,58
"Tonga",2009,68.6
"Trinidad and Tobago",2009,71.8
"Tunisia",2009,77
"Turkey",2009,78.5
"Turkmenistan",2009,67.6
"Uganda",2009,57
"Ukraine",2009,69.6
"United Arab Emirates",2009,75.6
"United Kingdom",2009,80
"United States",2009,78.5
"Uruguay",2009,76.2
"Uzbekistan",2009,69.9
"Vanuatu",2009,63.6
"Venezuela",2009,74.4
"West Bank and Gaza",2009,73.8
"Vietnam",2009,74.3
"Yemen",2009,66.2
"Zambia",2009,52.3
"Zimbabwe",2009,48
"Albania",2010,77.2
"Algeria",2010,76
"Angola",2010,57.6
"Antigua and Barbuda",2010,75.8
"Argentina",2010,75.8
"Armenia",2010,73
"Aruba",2010,75.06
"Australia",2010,82
"Austria",2010,80.5
"Azerbaijan",2010,70.1
"Bahamas",2010,72.7
"Bahrain",2010,78.7
"Bangladesh",2010,68.8
"Barbados",2010,75.2
"Belarus",2010,70.2
"Belgium",2010,80.1
"Belize",2010,71.2
"Benin",2010,60.8
"Bhutan",2010,71.4
"Bolivia",2010,71.8
"Bosnia and Herzegovina",2010,77.9
"Botswana",2010,55.6
"Brazil",2010,73.6
"Brunei",2010,77.1
"Bulgaria",2010,73.7
"Burkina Faso",2010,59
"Burundi",2010,60.4
"Cambodia",2010,67
"Cameroon",2010,57.8
"Canada",2010,81.3
"Cape Verde",2010,71.1
"Central African Republic",2010,47.9
"Chad",2010,55.8
"Chile",2010,78.5
"China",2010,74.3
"Colombia",2010,76.4
"Comoros",2010,67.7
"Congo, Dem. Rep.",2010,58.4
"Congo, Rep.",2010,60.4
"Costa Rica",2010,79.8
"Cote d'Ivoire",2010,56.6
"Croatia",2010,76.7
"Cuba",2010,77.8
"Cyprus",2010,80.6
"Czech Republic",2010,77.5
"Denmark",2010,79.4
"Djibouti",2010,62.3
"Dominican Republic",2010,74.4
"Ecuador",2010,75.1
"Egypt",2010,70.1
"El Salvador",2010,74.1
"Equatorial Guinea",2010,58.6
"Eritrea",2010,60.1
"Estonia",2010,76.4
"Ethiopia",2010,62.1
"Fiji",2010,65.2
"Finland",2010,80
"France",2010,81.4
"French Polynesia",2010,75.62
"Gabon",2010,63
"Gambia",2010,66.5
"Georgia",2010,72.2
"Germany",2010,80.3
"Ghana",2010,62.9
"Greece",2010,80.4
"Greenland",2010,70.8
"Grenada",2010,71
"Guatemala",2010,71.2
"Guinea",2010,57.9
"Guinea-Bissau",2010,54.3
"Guyana",2010,65.5
"Haiti",2010,32.2
"Honduras",2010,72
"Hong Kong, China",2010,82.84
"Hungary",2010,74.6
"Iceland",2010,82.8
"India",2010,65.4
"Indonesia",2010,69.8
"Iran",2010,73.7
"Iraq",2010,67.3
"Ireland",2010,81
"Israel",2010,81.6
"Italy",2010,81.9
"Jamaica",2010,74.8
"Japan",2010,82.7
"Jordan",2010,77.9
"Kazakhstan",2010,68.5
"Kenya",2010,62.9
"Kiribati",2010,61.9
"South Korea",2010,80.4
"Kuwait",2010,78.5
"Kyrgyz Republic",2010,67.9
"Lao",2010,64.1
"Latvia",2010,73.9
"Lebanon",2010,78.1
"Lesotho",2010,46.4
"Liberia",2010,60.8
"Libya",2010,75.9
"Lithuania",2010,73.9
"Luxembourg",2010,81.3
"Macao, China",2010,79.75
"Macedonia, FYR",2010,75.2
"Madagascar",2010,62.4
"Malawi",2010,55.4
"Malaysia",2010,74.4
"Maldives",2010,79.2
"Mali",2010,59.2
"Malta",2010,81.3
"Mauritania",2010,68.6
"Mauritius",2010,73.4
"Mexico",2010,75.4
"Micronesia, Fed. Sts.",2010,68.3
"Moldova",2010,70.5
"Mongolia",2010,65.2
"Montenegro",2010,76.5
"Morocco",2010,73.7
"Mozambique",2010,54.4
"Namibia",2010,61.4
"Nepal",2010,69
"Netherlands",2010,80.8
"New Caledonia",2010,75.67
"New Zealand",2010,80.8
"Nicaragua",2010,77.2
"Niger",2010,59.2
"Nigeria",2010,61.2
"Norway",2010,81.1
"Oman",2010,76.1
"Pakistan",2010,64.5
"Panama",2010,77.3
"Papua New Guinea",2010,59.1
"Paraguay",2010,74
"Peru",2010,78.4
"Philippines",2010,70.1
"Poland",2010,76.2
"Portugal",2010,79.9
"Puerto Rico",2010,77.1
"Qatar",2010,79.2
"Romania",2010,73.7
"Russia",2010,68.9
"Rwanda",2010,65.1
"St. Lucia",2010,74.5
"St. Vincent and the Grenadines",2010,71.1
"Samoa",2010,72.6
"Saudi Arabia",2010,78.7
"Senegal",2010,64.2
"Serbia",2010,74.8
"Seychelles",2010,73.1
"Sierra Leone",2010,55
"Singapore",2010,81.3
"Slovak Republic",2010,75.7
"Slovenia",2010,79.5
"Solomon Islands",2010,62.7
"South Africa",2010,54.9
"Spain",2010,81.8
"Sri Lanka",2010,75
"Sudan",2010,66.1
"Suriname",2010,70.7
"Swaziland",2010,46.4
"Sweden",2010,81.6
"Switzerland",2010,82.3
"Syria",2010,76.5
"Tajikistan",2010,70.1
"Tanzania",2010,61.4
"Thailand",2010,74.2
"Timor-Leste",2010,70.8
"Togo",2010,58.7
"Tonga",2010,70.7
"Trinidad and Tobago",2010,71.8
"Tunisia",2010,77.1
"Turkey",2010,78.8
"Turkmenistan",2010,68.1
"Uganda",2010,57.8
"Ukraine",2010,70.5
"United Arab Emirates",2010,75.6
"United Kingdom",2010,80.2
"United States",2010,78.8
"Uruguay",2010,76.2
"Uzbekistan",2010,70.2
"Vanuatu",2010,63.9
"Venezuela",2010,74.9
"West Bank and Gaza",2010,74.3
"Vietnam",2010,74.5
"Yemen",2010,66.6
"Zambia",2010,53.1
"Zimbabwe",2010,49.1
"Albania",2011,77.4
"Algeria",2011,76.1
"Angola",2011,58.1
"Antigua and Barbuda",2011,75.9
"Argentina",2011,76
"Armenia",2011,73.5
"Aruba",2011,75.19
"Australia",2011,82.2
"Austria",2011,80.7
"Azerbaijan",2011,70.8
"Bahamas",2011,72.6
"Bahrain",2011,78.8
"Bangladesh",2011,69.3
"Barbados",2011,75.2
"Belarus",2011,70.3
"Belgium",2011,80.2
"Belize",2011,71.2
"Benin",2011,61.1
"Bhutan",2011,71.7
"Bolivia",2011,72.1
"Bosnia and Herzegovina",2011,78.2
"Botswana",2011,56.5
"Brazil",2011,73.8
"Brunei",2011,76.9
"Bulgaria",2011,74.2
"Burkina Faso",2011,59.5
"Burundi",2011,60.8
"Cambodia",2011,67.6
"Cameroon",2011,58.1
"Canada",2011,81.6
"Cape Verde",2011,71.4
"Central African Republic",2011,48.1
"Chad",2011,56.1
"Chile",2011,78.9
"China",2011,74.9
"Colombia",2011,77
"Comoros",2011,67.2
"Congo, Dem. Rep.",2011,58.8
"Congo, Rep.",2011,60.9
"Costa Rica",2011,79.9
"Cote d'Ivoire",2011,57
"Croatia",2011,77.1
"Cuba",2011,77.9
"Cyprus",2011,81.1
"Czech Republic",2011,77.8
"Denmark",2011,79.9
"Djibouti",2011,62.5
"Dominican Republic",2011,74.6
"Ecuador",2011,75.3
"Egypt",2011,70.4
"El Salvador",2011,74.3
"Equatorial Guinea",2011,58.7
"Eritrea",2011,60.2
"Estonia",2011,76.3
"Ethiopia",2011,62.9
"Fiji",2011,65.3
"Finland",2011,80.3
"France",2011,81.6
"French Polynesia",2011,75.84
"Gabon",2011,63.3
"Gambia",2011,67.1
"Georgia",2011,72.2
"Germany",2011,80.5
"Ghana",2011,63.5
"Greece",2011,80.5
"Greenland",2011,71.2
"Grenada",2011,71
"Guatemala",2011,71.6
"Guinea",2011,58.2
"Guinea-Bissau",2011,54.5
"Guyana",2011,65.6
"Haiti",2011,62.4
"Honduras",2011,72.2
"Hong Kong, China",2011,83.02
"Hungary",2011,75
"Iceland",2011,82.9
"India",2011,65.7
"Indonesia",2011,70.1
"Iran",2011,74.1
"Iraq",2011,67.7
"Ireland",2011,80.6
"Israel",2011,81.6
"Italy",2011,82
"Jamaica",2011,74.6
"Japan",2011,82.6
"Jordan",2011,78.1
"Kazakhstan",2011,69.1
"Kenya",2011,63.7
"Kiribati",2011,62.1
"South Korea",2011,80.6
"Kuwait",2011,79
"Kyrgyz Republic",2011,68.5
"Lao",2011,65
"Latvia",2011,74.6
"Lebanon",2011,76.6
"Lesotho",2011,46.7
"Liberia",2011,61.5
"Libya",2011,60.5
"Lithuania",2011,74.3
"Luxembourg",2011,81.5
"Macao, China",2011,79.97
"Macedonia, FYR",2011,75.6
"Madagascar",2011,62.6
"Malawi",2011,56.6
"Malaysia",2011,74.6
"Maldives",2011,79.6
"Mali",2011,59.6
"Malta",2011,81.3
"Mauritania",2011,68.8
"Mauritius",2011,73.7
"Mexico",2011,75.7
"Micronesia, Fed. Sts.",2011,68.4
"Moldova",2011,72.3
"Mongolia",2011,65.6
"Montenegro",2011,76.7
"Morocco",2011,73.9
"Mozambique",2011,54.5
"Namibia",2011,62.6
"Nepal",2011,69.3
"Netherlands",2011,80.9
"New Caledonia",2011,75.88
"New Zealand",2011,80.8
"Nicaragua",2011,77.4
"Niger",2011,59.6
"Nigeria",2011,62
"Norway",2011,81.1
"Oman",2011,76.3
"Pakistan",2011,64.9
"Panama",2011,77.4
"Papua New Guinea",2011,59.4
"Paraguay",2011,74
"Peru",2011,78.5
"Philippines",2011,70.2
"Poland",2011,76.5
"Portugal",2011,80.2
"Puerto Rico",2011,77.4
"Qatar",2011,79.7
"Romania",2011,74.5
"Russia",2011,69.8
"Rwanda",2011,65.3
"St. Lucia",2011,74.6
"St. Vincent and the Grenadines",2011,71
"Samoa",2011,72.7
"Saudi Arabia",2011,78.9
"Senegal",2011,64.4
"Serbia",2011,75.1
"Seychelles",2011,73.4
"Sierra Leone",2011,55.6
"Singapore",2011,81.5
"Slovak Republic",2011,76.1
"Slovenia",2011,79.9
"Solomon Islands",2011,63
"South Africa",2011,56.6
"Spain",2011,82
"Sri Lanka",2011,76.4
"Sudan",2011,66.3
"Suriname",2011,71
"Swaziland",2011,48
"Sweden",2011,81.7
"Switzerland",2011,82.6
"Syria",2011,75.1
"Tajikistan",2011,70.1
"Tanzania",2011,61.7
"Thailand",2011,74.3
"Timor-Leste",2011,71.3
"Togo",2011,59.6
"Tonga",2011,70.8
"Trinidad and Tobago",2011,71.9
"Tunisia",2011,77.2
"Turkey",2011,78.8
"Turkmenistan",2011,68.5
"Uganda",2011,58.6
"Ukraine",2011,71.1
"United Arab Emirates",2011,75.5
"United Kingdom",2011,80.5
"United States",2011,78.9
"Uruguay",2011,76.3
"Uzbekistan",2011,70.6
"Vanuatu",2011,64.1
"Venezuela",2011,74.8
"West Bank and Gaza",2011,74.2
"Vietnam",2011,74.7
"Yemen",2011,66.6
"Zambia",2011,53.7
"Zimbabwe",2011,51.6
"Albania",2012,77.5
"Algeria",2012,76.2
"Angola",2012,58.5
"Antigua and Barbuda",2012,76.1
"Argentina",2012,76.1
"Armenia",2012,73.9
"Aruba",2012,75.32
"Australia",2012,82.4
"Austria",2012,80.9
"Azerbaijan",2012,71.5
"Bahamas",2012,72.7
"Bahrain",2012,79
"Bangladesh",2012,69.4
"Barbados",2012,75.4
"Belarus",2012,70.4
"Belgium",2012,80.3
"Belize",2012,71.3
"Benin",2012,61.4
"Bhutan",2012,71.9
"Bolivia",2012,72.4
"Bosnia and Herzegovina",2012,78.4
"Botswana",2012,56.5
"Brazil",2012,74
"Brunei",2012,76.9
"Bulgaria",2012,74.5
"Burkina Faso",2012,59.9
"Burundi",2012,61.1
"Cambodia",2012,68.2
"Cameroon",2012,58.5
"Canada",2012,81.6
"Cape Verde",2012,71.9
"Central African Republic",2012,48.5
"Chad",2012,56.3
"Chile",2012,79.1
"China",2012,75.3
"Colombia",2012,77.3
"Comoros",2012,67.6
"Congo, Dem. Rep.",2012,59.1
"Congo, Rep.",2012,61.3
"Costa Rica",2012,80
"Cote d'Ivoire",2012,57.5
"Croatia",2012,77.4
"Cuba",2012,78
"Cyprus",2012,81.5
"Czech Republic",2012,78.1
"Denmark",2012,80.3
"Djibouti",2012,62.8
"Dominican Republic",2012,74.7
"Ecuador",2012,75.5
"Egypt",2012,70.5
"El Salvador",2012,74.5
"Equatorial Guinea",2012,59.4
"Eritrea",2012,60.3
"Estonia",2012,76.7
"Ethiopia",2012,63.6
"Fiji",2012,65.4
"Finland",2012,80.5
"France",2012,81.6
"French Polynesia",2012,76.05
"Gabon",2012,63.9
"Gambia",2012,67.5
"Georgia",2012,72.4
"Germany",2012,80.6
"Ghana",2012,64.1
"Greece",2012,80.6
"Greenland",2012,71.6
"Grenada",2012,71.1
"Guatemala",2012,72.1
"Guinea",2012,58.5
"Guinea-Bissau",2012,54.8
"Guyana",2012,65.9
"Haiti",2012,62.9
"Honduras",2012,72.3
"Hong Kong, China",2012,83.2
"Hungary",2012,75.5
"Iceland",2012,83.1
"India",2012,66.1
"Indonesia",2012,70.3
"Iran",2012,74.3
"Iraq",2012,68.1
"Ireland",2012,81.1
"Israel",2012,82.1
"Italy",2012,82
"Jamaica",2012,74.7
"Japan",2012,82.9
"Jordan",2012,78.2
"Kazakhstan",2012,69.7
"Kenya",2012,64.3
"Kiribati",2012,62.3
"South Korea",2012,80.7
"Kuwait",2012,79.1
"Kyrgyz Republic",2012,69
"Lao",2012,65.6
"Latvia",2012,75.1
"Lebanon",2012,78.5
"Lesotho",2012,46.1
"Liberia",2012,62.3
"Libya",2012,75.5
"Lithuania",2012,74.7
"Luxembourg",2012,81.7
"Macao, China",2012,80.19
"Macedonia, FYR",2012,75.8
"Madagascar",2012,62.8
"Malawi",2012,58
"Malaysia",2012,74.7
"Maldives",2012,79.8
"Mali",2012,59.8
"Malta",2012,81.6
"Mauritania",2012,69.1
"Mauritius",2012,74.1
"Mexico",2012,75.7
"Micronesia, Fed. Sts.",2012,68.6
"Moldova",2012,72.4
"Mongolia",2012,66
"Montenegro",2012,76.8
"Morocco",2012,74.1
"Mozambique",2012,54.5
"Namibia",2012,63.6
"Nepal",2012,69.7
"Netherlands",2012,81
"New Caledonia",2012,76.09
"New Zealand",2012,81.1
"Nicaragua",2012,77.5
"Niger",2012,60
"Nigeria",2012,62.6
"Norway",2012,81.6
"Oman",2012,76.6
"Pakistan",2012,65.1
"Panama",2012,77.5
"Papua New Guinea",2012,59.7
"Paraguay",2012,74.1
"Peru",2012,78.7
"Philippines",2012,70.3
"Poland",2012,76.7
"Portugal",2012,80.4
"Puerto Rico",2012,77.7
"Qatar",2012,79.9
"Romania",2012,74.7
"Russia",2012,70.4
"Rwanda",2012,65.5
"St. Lucia",2012,74.7
"St. Vincent and the Grenadines",2012,71.1
"Samoa",2012,72.7
"Saudi Arabia",2012,79.2
"Senegal",2012,64.6
"Serbia",2012,75.4
"Seychelles",2012,73.7
"Sierra Leone",2012,56.4
"Singapore",2012,81.6
"Slovak Republic",2012,76.5
"Slovenia",2012,80.1
"Solomon Islands",2012,63.3
"South Africa",2012,59
"Spain",2012,82.2
"Sri Lanka",2012,76.8
"Sudan",2012,66.7
"Suriname",2012,71.3
"Swaziland",2012,49.1
"Sweden",2012,81.8
"Switzerland",2012,82.7
"Syria",2012,68.1
"Tajikistan",2012,70.8
"Tanzania",2012,61.9
"Thailand",2012,74.4
"Timor-Leste",2012,71.7
"Togo",2012,60.3
"Tonga",2012,71
"Trinidad and Tobago",2012,72
"Tunisia",2012,77.4
"Turkey",2012,79.1
"Turkmenistan",2012,68.9
"Uganda",2012,59.3
"Ukraine",2012,71.2
"United Arab Emirates",2012,75.5
"United Kingdom",2012,80.7
"United States",2012,79
"Uruguay",2012,76.3
"Uzbekistan",2012,70.9
"Vanuatu",2012,64.4
"Venezuela",2012,74.6
"West Bank and Gaza",2012,74.2
"Vietnam",2012,74.9
"Yemen",2012,66.7
"Zambia",2012,54.7
"Zimbabwe",2012,54.2
"Albania",2013,77.7
"Algeria",2013,76.3
"Angola",2013,58.8
"Antigua and Barbuda",2013,76.2
"Argentina",2013,76.2
"Armenia",2013,74.3
"Aruba",2013,75.46
"Australia",2013,82.4
"Austria",2013,81.1
"Azerbaijan",2013,72.1
"Bahamas",2013,72.9
"Bahrain",2013,79.1
"Bangladesh",2013,69.8
"Barbados",2013,75.5
"Belarus",2013,70.6
"Belgium",2013,80.4
"Belize",2013,71.3
"Benin",2013,61.7
"Bhutan",2013,72.2
"Bolivia",2013,72.7
"Bosnia and Herzegovina",2013,78.6
"Botswana",2013,56.9
"Brazil",2013,74.1
"Brunei",2013,76.9
"Bulgaria",2013,74.6
"Burkina Faso",2013,60.3
"Burundi",2013,61.3
"Cambodia",2013,68.7
"Cameroon",2013,59
"Canada",2013,81.6
"Cape Verde",2013,72.3
"Central African Republic",2013,47.8
"Chad",2013,56.6
"Chile",2013,79.1
"China",2013,75.7
"Colombia",2013,77.5
"Comoros",2013,67.8
"Congo, Dem. Rep.",2013,59.6
"Congo, Rep.",2013,61.5
"Costa Rica",2013,80.1
"Cote d'Ivoire",2013,58.1
"Croatia",2013,77.6
"Cuba",2013,78
"Cyprus",2013,81.7
"Czech Republic",2013,78.3
"Denmark",2013,80.3
"Djibouti",2013,63.1
"Dominican Republic",2013,74.9
"Ecuador",2013,75.6
"Egypt",2013,71
"El Salvador",2013,74.6
"Equatorial Guinea",2013,60.5
"Eritrea",2013,60.4
"Estonia",2013,77.5
"Ethiopia",2013,64.2
"Fiji",2013,65.6
"Finland",2013,80.8
"France",2013,81.7
"French Polynesia",2013,76.26
"Gabon",2013,64.4
"Gambia",2013,67.8
"Georgia",2013,72.5
"Germany",2013,80.7
"Ghana",2013,64.5
"Greece",2013,81
"Greenland",2013,71.8
"Grenada",2013,71.2
"Guatemala",2013,72.3
"Guinea",2013,58.8
"Guinea-Bissau",2013,55.1
"Guyana",2013,66.2
"Haiti",2013,63.4
"Honduras",2013,72.6
"Hong Kong, China",2013,83.38
"Hungary",2013,76.1
"Iceland",2013,83.2
